ID,Description,Category,Duration,Download Link
07002206,"Outdoor clock striking, 11 o'clock St. Mary's Church",Uncategorized,41800,https://sound-effects-media.bbcrewind.co.uk/zip/07002206.wav.zip?download&rename=BBC_Outdoor_clock_striking__11_o_c_07002206
07070081,"Motorola car phone - off holster - switch on, dial 11 digits.",Uncategorized,13440,https://sound-effects-media.bbcrewind.co.uk/zip/07070081.wav.zip?download&rename=BBC_Motorola_car_phone___off_holst_07070081
07002261,"Church clock striking, 11 o'clock. (St. John the Evangelist)",Uncategorized,26840,https://sound-effects-media.bbcrewind.co.uk/zip/07002261.wav.zip?download&rename=BBC_Church_clock_striking__11_o_cl_07002261
07009057,"BAC 1-11, exterior, landing. (Short-range airliner, 2 jet engines.)",Uncategorized,60020,https://sound-effects-media.bbcrewind.co.uk/zip/07009057.wav.zip?download&rename=BBC_BAC_1_11__exterior__landing____07009057
07044014,"School Playground, with 7-11 year old children playing games.",Uncategorized,256626.667,https://sound-effects-media.bbcrewind.co.uk/zip/07044014.wav.zip?download&rename=BBC_School_Playground__with_7_11_y_07044014
07070070,"Kiosk - pick up, BT phonecard inserted, dial 11 digit number.",Uncategorized,17213.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070070.wav.zip?download&rename=BBC_Kiosk___pick_up__BT_phonecard__07070070
07002133,Big Ben recorded prior to repair in 1956. 11 o'clock,Uncategorized,77720,https://sound-effects-media.bbcrewind.co.uk/zip/07002133.wav.zip?download&rename=BBC_Big_Ben_recorded_prior_to_repa_07002133
07009056,"BAC 1-11, exterior, take off. (Short-range airliner, 2 jet engines.)",Uncategorized,79920,https://sound-effects-media.bbcrewind.co.uk/zip/07009056.wav.zip?download&rename=BBC_BAC_1_11__exterior__take_off___07009056
07020034,"Playground in London, thirty 5-11 year-olds playing with some passing traffic.",Uncategorized,367249.841,https://sound-effects-media.bbcrewind.co.uk/zip/07020034.wav.zip?download&rename=BBC_Playground_in_London__thirty_5_07020034
07055101,"Exterior - passing overhead. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,55733.333,https://sound-effects-media.bbcrewind.co.uk/zip/07055101.wav.zip?download&rename=BBC_Exterior___passing_overhead____07055101
07009049,"BAC 1-11, interior, descent. (Short-range airliner, 2 jet engines.)",Uncategorized,125260,https://sound-effects-media.bbcrewind.co.uk/zip/07009049.wav.zip?download&rename=BBC_BAC_1_11__interior__descent____07009049
07009058,"BAC 1-11, exterior, taxi to foreground. (Short-range airliner, 2 jet engines.)",Uncategorized,63980,https://sound-effects-media.bbcrewind.co.uk/zip/07009058.wav.zip?download&rename=BBC_BAC_1_11__exterior__taxi_to_fo_07009058
07055097,"Interior - land, switch off. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,177333.333,https://sound-effects-media.bbcrewind.co.uk/zip/07055097.wav.zip?download&rename=BBC_Interior___land__switch_off____07055097
07009055,"BAC 1-11, exterior, taxi past. (Short-range airliner, 2 jet engines.)",Uncategorized,70280,https://sound-effects-media.bbcrewind.co.uk/zip/07009055.wav.zip?download&rename=BBC_BAC_1_11__exterior__taxi_past__07009055
07070095,"Fax phone (Samsung SF40) - dial 11 digit number, access ring, send fax",Uncategorized,92013.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070095.wav.zip?download&rename=BBC_Fax_phone__Samsung_SF40____dia_07070095
07009054,"BAC 1-11, exterior, taxi away. (Short-range airliner, 2 jet engines.)",Uncategorized,36560,https://sound-effects-media.bbcrewind.co.uk/zip/07009054.wav.zip?download&rename=BBC_BAC_1_11__exterior__taxi_away__07009054
07009048,"BAC 1-11, interior, constant flight. (Short-range airliner, 2 jet engines.)",Uncategorized,404640.06799999997,https://sound-effects-media.bbcrewind.co.uk/zip/07009048.wav.zip?download&rename=BBC_BAC_1_11__interior__constant_f_07009048
NHU1383-11,,Uncategorized,46026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1383-11.wav.zip?download&rename=BBC__NHU1383-11
07009053,"BAC 1-11, exterior, start up main engines. (Short-range airliner, 2 jet engines.)",Uncategorized,152940,https://sound-effects-media.bbcrewind.co.uk/zip/07009053.wav.zip?download&rename=BBC_BAC_1_11__exterior__start_up_m_07009053
07055099,"Exterior - start, take off. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,89693.333,https://sound-effects-media.bbcrewind.co.uk/zip/07055099.wav.zip?download&rename=BBC_Exterior___start__take_off___W_07055099
07055102,"Exterior - circling overhead. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,150866.66700000002,https://sound-effects-media.bbcrewind.co.uk/zip/07055102.wav.zip?download&rename=BBC_Exterior___circling_overhead___07055102
07055098,"Interior - constant flight. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,183106.667,https://sound-effects-media.bbcrewind.co.uk/zip/07055098.wav.zip?download&rename=BBC_Interior___constant_flight___W_07055098
NHU1384-11,,Uncategorized,99026.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU1384-11.wav.zip?download&rename=BBC__NHU1384-11
07009051,"BAC 1-11, interior, switch off, sounds of movement from passengers. (Short-range airliner, 2 jet engines.)",Uncategorized,91491.61,https://sound-effects-media.bbcrewind.co.uk/zip/07009051.wav.zip?download&rename=BBC_BAC_1_11__interior__switch_off_07009051
07055100,"Exterior - land, switch off. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,118040,https://sound-effects-media.bbcrewind.co.uk/zip/07055100.wav.zip?download&rename=BBC_Exterior___land__switch_off____07055100
07009050,"BAC 1-11, interior, landing and taxi-ing. (Short-range airliner, 2 jet engines.)",Uncategorized,152780,https://sound-effects-media.bbcrewind.co.uk/zip/07009050.wav.zip?download&rename=BBC_BAC_1_11__interior__landing_an_07009050
07009052,"BAC 1-11, exterior, start and run up auxiliary power unit. (Short-range airliner, 2 jet engines.)",Uncategorized,137874.55800000002,https://sound-effects-media.bbcrewind.co.uk/zip/07009052.wav.zip?download&rename=BBC_BAC_1_11__exterior__start_and__07009052
07009060,"BAC 1-11, exterior, passing overhead at 1000 feet. (Short-range airliner, 2 jet engines.)",Uncategorized,41500,https://sound-effects-media.bbcrewind.co.uk/zip/07009060.wav.zip?download&rename=BBC_BAC_1_11__exterior__passing_ov_07009060
07009059,"BAC 1-11, exterior, passing overhead at 300 feet. (Short-range airliner, 2 jet engines.)",Uncategorized,49440,https://sound-effects-media.bbcrewind.co.uk/zip/07009059.wav.zip?download&rename=BBC_BAC_1_11__exterior__passing_ov_07009059
07009044,"BAC 1-11, interior, start and run up engines. (Recorded in pilots' cabin.) (Short-range airliner, 2 jet engines.)",Uncategorized,120834.875,https://sound-effects-media.bbcrewind.co.uk/zip/07009044.wav.zip?download&rename=BBC_BAC_1_11__interior__start_and__07009044
07055096,"Interior - start up, take off. (Wessex 11, 16 seater with two Bristol Siddeley Gnome turbines).",Uncategorized,213160,https://sound-effects-media.bbcrewind.co.uk/zip/07055096.wav.zip?download&rename=BBC_Interior___start_up__take_off__07055096
07060108,"Group of mixed 5-11 year olds in enclosed playground (close perspective) - 1980 (3C7, reprocessed)",Uncategorized,362120,https://sound-effects-media.bbcrewind.co.uk/zip/07060108.wav.zip?download&rename=BBC_Group_of_mixed_5_11_year_olds__07060108
07000112,White noise filtered to simulate wind at constant pitch. Wind 11. (3 tones up from Wind 10),Uncategorized,179287.02899999998,https://sound-effects-media.bbcrewind.co.uk/zip/07000112.wav.zip?download&rename=BBC_White_noise_filtered_to_simula_07000112
07050195,"Primary School, lunchtime atmosphere in school hall, lunchtime, mixed infants to 11 year olds, school bell rung (at 2m34s).",Uncategorized,164166.667,https://sound-effects-media.bbcrewind.co.uk/zip/07050195.wav.zip?download&rename=BBC_Primary_School__lunchtime_atmo_07050195
07009047,"BAC 1-11, interior, constant flight. (Recorded in pilots' cabin.) (Short-range airliner, 2 jet engines.)",Uncategorized,400183.515,https://sound-effects-media.bbcrewind.co.uk/zip/07009047.wav.zip?download&rename=BBC_BAC_1_11__interior__constant_f_07009047
07009045,"BAC 1-11, interior, taxi-ing. (Recorded in pilots' cabin.) (Short-range airliner, 2 jet engines.)",Uncategorized,102740,https://sound-effects-media.bbcrewind.co.uk/zip/07009045.wav.zip?download&rename=BBC_BAC_1_11__interior__taxi_ing___07009045
07000113,White noise filtered to simulate wind at constant pitch. Wind 12. (3 tones up from Wind 11),Uncategorized,179639.569,https://sound-effects-media.bbcrewind.co.uk/zip/07000113.wav.zip?download&rename=BBC_White_noise_filtered_to_simula_07000113
07009111,"School Playground, mixed group of mixed 5 to 11 year old pupils in enclosed playground. (Close perspective.)",Uncategorized,392776.00899999996,https://sound-effects-media.bbcrewind.co.uk/zip/07009111.wav.zip?download&rename=BBC_School_Playground__mixed_group_07009111
07009046,"BAC 1-11, interior, take off into level flight. (Recorded in pilots' cabin.) (Short-range airliner, 2 jet engines.)",Uncategorized,133520,https://sound-effects-media.bbcrewind.co.uk/zip/07009046.wav.zip?download&rename=BBC_BAC_1_11__interior__take_off_i_07009046
NHU05029089,Song from solo male. Calls from others in background. Slight crackle of snapping shrimps. NB Sequences from this recording can also be found on NHC000030 Tr08-11.,Uncategorized,1051583.492,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05029089.wav.zip?download&rename=BBC_Song_from_solo_male__Calls_fro_NHU05029089
NHU05026049,"Late morning, 11 am, many birds calling, including grey-backed camaroptera, red- chested cuckoo, doves, crickets & cicadas, didric cuckoo etc., slight wind in trees.",Uncategorized,234001.08800000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05026049.wav.zip?download&rename=BBC_Late_morning__11_am__many_bird_NHU05026049
NHU05044096,Night atmosphere recorded at 11 p.m. Fairly quiet with sounds of insect stridulation. B/g occasional calls from birds. N.B. Exact date of this recording is unknown.,Uncategorized,185474.10400000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05044096.wav.zip?download&rename=BBC_Night_atmosphere_recorded_at_1_NHU05044096
NHU05021098,"Mcu chattering calls from saddleback. B/g sounds of blowing vegetation. N.B. Different location/dialect to NHS1284 bands 1-10. Exact location is unknown, though the same as NHS1284 bands 11-14.",Uncategorized,22752.472,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021098.wav.zip?download&rename=BBC_Mcu_chattering_calls_from_sadd_NHU05021098
NHU05021096,"Cu shrill alarm calls at start of recording. Followed by variety of repetitive calls from saddlebacks. B/g calls from other bird species. N.B. Different location/dialect to NHS1284 bands 1-10. Exact location is unknown, though the same as NHS1284 bands 11",Uncategorized,34083.81,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05021096.wav.zip?download&rename=BBC_Cu_shrill_alarm_calls_at_start_NHU05021096
NHU05044039,"Cu stridulation and clicks, in 12 takes. Takes 1, 3, 4, 6, 8, 10 and 12 as recorded. Takes 2, 5, 7, 9 and 11 with some filtering. Take 3 is a single click. Takes 8 and 9 are double clicks. The others are either song or stridulation.",Uncategorized,171514.875,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05044039.wav.zip?download&rename=BBC_Cu_stridulation_and_clicks__in_NHU05044039
NHU05089025,Song at night (12:28 - 12:35am),Uncategorized,419388.34500000003,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05089025.wav.zip?download&rename=BBC_Song_at_night__12_28___12_35am_NHU05089025
07002195,"Outdoor clock striking, 12 o'clock",Uncategorized,29720,https://sound-effects-media.bbcrewind.co.uk/zip/07002195.wav.zip?download&rename=BBC_Outdoor_clock_striking__12_o_c_07002195
07002173,Great Tom clock striking 12 o'clock,Uncategorized,78120,https://sound-effects-media.bbcrewind.co.uk/zip/07002173.wav.zip?download&rename=BBC_Great_Tom_clock_striking_12_o__07002173
07070170,"Carfax Tower, Oxford (interior perspective) - strikes 12",Uncategorized,68613.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070170.wav.zip?download&rename=BBC_Carfax_Tower__Oxford__interior_07070170
07070145,Grandfather clock (1750) - strikes 12,Uncategorized,43266.667,https://sound-effects-media.bbcrewind.co.uk/zip/07070145.wav.zip?download&rename=BBC_Grandfather_clock__1750____str_07070145
07070144,Grandfather clock (1710) - strikes 12,Uncategorized,32980,https://sound-effects-media.bbcrewind.co.uk/zip/07070144.wav.zip?download&rename=BBC_Grandfather_clock__1710____str_07070144
07070154,Cuckoo clock (1820) - strikes 12,Uncategorized,37573.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070154.wav.zip?download&rename=BBC_Cuckoo_clock__1820____strikes__07070154
07030094,"12-bore Shotgun, single shot.",Uncategorized,4000,https://sound-effects-media.bbcrewind.co.uk/zip/07030094.wav.zip?download&rename=BBC_12_bore_Shotgun__single_shot__07030094
07066179,"12 bells ringing, Worcester Cathedral.",Uncategorized,179000,https://sound-effects-media.bbcrewind.co.uk/zip/07066179.wav.zip?download&rename=BBC_12_bells_ringing__Worcester_Ca_07066179
NHU05071110,12-hour old nestlings ?suckling (or adult ?licking),Uncategorized,124751.08799999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05071110.wav.zip?download&rename=BBC_12_hour_old_nestlings__sucklin_NHU05071110
07051196,"12 month baby boy, scream & blowing three raspberries.",Uncategorized,9080,https://sound-effects-media.bbcrewind.co.uk/zip/07051196.wav.zip?download&rename=BBC_12_month_baby_boy__scream___bl_07051196
07070156,English Walnut clock (1700) - strikes 12,Uncategorized,20666.667,https://sound-effects-media.bbcrewind.co.uk/zip/07070156.wav.zip?download&rename=BBC_English_Walnut_clock__1700_____07070156
07070168,"Magdalen College, Oxford - bell strikes 12",Uncategorized,53040,https://sound-effects-media.bbcrewind.co.uk/zip/07070168.wav.zip?download&rename=BBC_Magdalen_College__Oxford___bel_07070168
07070146,Grandfather clock (1850) - strikes 12 (rapid),Uncategorized,22013.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070146.wav.zip?download&rename=BBC_Grandfather_clock__1850____str_07070146
07030098,"12-bore Shotgun, load & single shot.",Uncategorized,9120,https://sound-effects-media.bbcrewind.co.uk/zip/07030098.wav.zip?download&rename=BBC_12_bore_Shotgun__load___single_07030098
07042234,Domestic chiming clock striking 12 o'clock.,Uncategorized,52580,https://sound-effects-media.bbcrewind.co.uk/zip/07042234.wav.zip?download&rename=BBC_Domestic_chiming_clock_strikin_07042234
07054087,"2 wood creaks (89A) 6"", 12"".",Uncategorized,26400,https://sound-effects-media.bbcrewind.co.uk/zip/07054087.wav.zip?download&rename=BBC_2_wood_creaks__89A__6___12___07054087
07002250,Osterley House Clock striking 12 o'clock,Uncategorized,34968.707,https://sound-effects-media.bbcrewind.co.uk/zip/07002250.wav.zip?download&rename=BBC_Osterley_House_Clock_striking__07002250
07002237,"Anne Boleyn's Clock, chimes & 12 o'clock",Uncategorized,54400,https://sound-effects-media.bbcrewind.co.uk/zip/07002237.wav.zip?download&rename=BBC_Anne_Boleyn_s_Clock__chimes____07002237
07042278,Big Ben chiming & striking 12 o'clock.,Uncategorized,83040,https://sound-effects-media.bbcrewind.co.uk/zip/07042278.wav.zip?download&rename=BBC_Big_Ben_chiming___striking_12__07042278
07070159,English clock (1715) - strikes 12 across halway,Uncategorized,27013.333,https://sound-effects-media.bbcrewind.co.uk/zip/07070159.wav.zip?download&rename=BBC_English_clock__1715____strikes_07070159
07070153,Bracket clock (1740) with gong - strikes 12,Uncategorized,27746.666999999998,https://sound-effects-media.bbcrewind.co.uk/zip/07070153.wav.zip?download&rename=BBC_Bracket_clock__1740__with_gong_07070153
07007085,"12 week-old baby girl, fretful cries.",Uncategorized,63753.469000000005,https://sound-effects-media.bbcrewind.co.uk/zip/07007085.wav.zip?download&rename=BBC_12_week_old_baby_girl__fretful_07007085
07030099,"12-bore Shotgun, load, shot & cartridge ejected.",Uncategorized,19080,https://sound-effects-media.bbcrewind.co.uk/zip/07030099.wav.zip?download&rename=BBC_12_bore_Shotgun__load__shot____07030099
07038007,"Explorer 12 Satellite, telemetry effects from satellite.",Uncategorized,48593.922999999995,https://sound-effects-media.bbcrewind.co.uk/zip/07038007.wav.zip?download&rename=BBC_Explorer_12_Satellite__telemet_07038007
07070158,French clock (late 19th Century) - strikes 12,Uncategorized,21573.333000000002,https://sound-effects-media.bbcrewind.co.uk/zip/07070158.wav.zip?download&rename=BBC_French_clock__late_19th_Centur_07070158
07051193,"12 month old baby boy, screaming temper.",Uncategorized,98186.667,https://sound-effects-media.bbcrewind.co.uk/zip/07051193.wav.zip?download&rename=BBC_12_month_old_baby_boy__screami_07051193
